"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
3223,"SCKT","Socket Mobile, Inc.","Technology","Computer Hardware","USA",8.57,51.03,1.48,24.37%,2256501
3224,"SCL","Stepan Company","Basic Materials","Specialty Chemicals","USA",2264.80,21.78,98.77,1.68%,53478
3225,"SCM","Stellus Capital Investment Corporation","Financial","Asset Management","USA",159.30,,8.18,-3.88%,183164
3226,"SCON","Superconductor Technologies Inc.","Technology","Semiconductor Equipment & Materials","USA",7.83,,0.31,-0.94%,951519
3227,"SCOR","comScore, Inc.","Communication Services","Advertising Agencies","USA",234.81,,3.44,-1.15%,561351
3228,"SCPH","scPharmaceuticals Inc.","Healthcare","Biotechnology","USA",230.18,,8.56,-1.04%,136624
3229,"SCPL","SciPlay Corporation","Communication Services","Electronic Gaming & Multimedia","USA",1700.63,25.01,14.23,-2.33%,1162194
3230,"SCS","Steelcase Inc.","Industrials","Business Equipment & Supplies","USA",1418.34,7.07,11.75,1.29%,1416611
3231,"SCSC","ScanSource, Inc.","Technology","Electronics & Computer Distribution","USA",629.96,17.92,24.87,1.34%,62776
3232,"SCU","Sculptor Capital Management, Inc.","Financial","Asset Management","USA",791.09,,13.94,8.15%,141393
3233,"SCVL","Shoe Carnival, Inc.","Consumer Cyclical","Apparel Retail","USA",388.60,32.78,27.27,4.84%,125242
3234,"SCWX","SecureWorks Corp.","Technology","Software - Infrastructure","USA",1089.51,,13.59,-1.38%,290426
3235,"SCX","The L.S. Starrett Company","Industrials","Tools & Accessories","USA",23.49,5.73,3.38,2.42%,34060
3236,"SCYX","SCYNEXIS, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",82.87,,0.82,0.26%,1227231
3237,"SD","SandRidge Energy, Inc.","Energy","Oil & Gas E&P","USA",56.17,,1.53,0.66%,214004
3238,"SDC","SmileDirectClub, Inc.","Healthcare","Medical Devices","USA",3133.75,,8.33,3.22%,7554640
3239,"SDGR","Schrodinger, Inc.","Healthcare","Health Information Services","USA",3171.00,,69.57,-0.04%,793573
3240,"SDPI","Superior Drilling Products, Inc.","Energy","Oil & Gas Equipment & Services","USA",21.74,,0.77,-3.11%,24639
3241,"SEAC","SeaChange International, Inc.","Technology","Software - Application","USA",72.34,,1.86,0.54%,293444
3242,"SEAS","SeaWorld Entertainment, Inc.","Consumer Cyclical","Leisure","USA",1399.45,20.27,17.29,-5.62%,2850304
3243,"SEB","Seaboard Corporation","Industrials","Conglomerates","USA",3484.20,27.99,2952.71,0.02%,1319
3244,"SEE","Sealed Air Corporation","Consumer Cyclical","Packaging & Containers","USA",5060.58,16.95,32.45,0.06%,849618
3245,"SEEL","Seelos Therapeutics, Inc.","Healthcare","Biotechnology","USA",51.08,,1.11,-5.93%,964322
3246,"SEIC","SEI Investments Company","Financial","Asset Management","USA",8147.14,17.20,55.37,1.26%,659529
3247,"SELB","Selecta Biosciences, Inc.","Healthcare","Biotechnology","USA",335.17,,3.82,-1.04%,484274
3248,"SELF","Global Self Storage, Inc.","Real Estate","REIT - Industrial","USA",37.84,292.86,4.10,-1.20%,26374
3249,"SEM","Select Medical Holdings Corporation","Healthcare","Medical Care Facilities","USA",2229.81,13.68,16.38,1.42%,794410
3250,"SENEA","Seneca Foods Corporation","Consumer Defensive","Packaged Foods","USA",333.28,15.44,36.03,-1.15%,33870
3251,"SENS","Senseonics Holdings, Inc.","Healthcare","Diagnostics & Research","USA",99.76,,0.44,-3.93%,3453558
3252,"SERV","ServiceMaster Global Holdings, Inc.","Consumer Cyclical","Personal Services","USA",4446.30,76.47,32.96,0.92%,1655262
3253,"SESN","Sesen Bio, Inc.","Healthcare","Biotechnology","USA",84.55,,0.77,-3.99%,1107301
3254,"SF","Stifel Financial Corp.","Financial","Capital Markets","USA",3459.17,9.24,49.29,1.05%,382181
3255,"SFBC","Sound Financial Bancorp, Inc.","Financial","Banks - Regional","USA",64.64,10.12,24.30,-1.18%,397
3256,"SFBS","ServisFirst Bancshares, Inc.","Financial","Banks - Regional","USA",1904.16,12.59,34.64,-0.32%,141424
3257,"SFE","Safeguard Scientifics, Inc.","Financial","Asset Management","USA",143.76,8.23,6.74,4.01%,169881
3258,"SFIX","Stitch Fix, Inc.","Consumer Cyclical","Specialty Retail","USA",2485.40,98.82,24.21,2.50%,2592968
3259,"SFM","Sprouts Farmers Market, Inc.","Consumer Defensive","Grocery Stores","USA",3029.13,16.43,25.77,1.14%,1400895
3260,"SFNC","Simmons First National Corporation","Financial","Banks - Regional","USA",1886.80,6.55,16.96,-0.47%,515109
3261,"SFST","Southern First Bancshares, Inc.","Financial","Banks - Regional","USA",223.83,8.59,27.23,-2.23%,24133
3262,"SFTW","Osprey Technology Acquisition Corp.","Financial","Shell Companies","USA",395.01,,9.89,0.41%,128
3263,"SGA","Saga Communications, Inc.","Communication Services","Broadcasting","USA",151.79,11.13,25.34,-2.05%,5872
3264,"SGBX","SG Blocks, Inc.","Industrials","Metal Fabrication","USA",21.63,,2.45,-4.10%,503970
3265,"SGC","Superior Group of Companies, Inc.","Consumer Cyclical","Apparel Manufacturing","USA",160.81,11.41,9.77,-1.56%,22157
3266,"SGEN","Seattle Genetics, Inc.","Healthcare","Biotechnology","USA",27717.33,,160.82,1.13%,909148
3267,"SGH","SMART Global Holdings, Inc.","Technology","Semiconductors","USA",622.64,,26.62,1.26%,66540
3268,"SGLB","Sigma Labs, Inc.","Technology","Information Technology Services","USA",8.20,,2.76,2.47%,557483
3269,"SGMA","SigmaTron International, Inc.","Technology","Electronic Components","USA",14.59,8.19,3.44,9.03%,6272
3270,"SGMO","Sangamo Therapeutics, Inc.","Healthcare","Biotechnology","USA",1699.55,,11.80,-0.25%,1665462
3271,"SGMS","Scientific Games Corporation","Consumer Cyclical","Gambling","USA",1543.12,,16.24,0.25%,1719857
3272,"SGRP","SPAR Group, Inc.","Industrials","Specialty Business Services","USA",14.49,5.96,0.69,0.00%,60794
3273,"SGRY","Surgery Partners, Inc.","Healthcare","Medical Care Facilities","USA",707.80,,13.68,-0.51%,441916
3274,"SGU","Star Group, L.P.","Energy","Oil & Gas Midstream","USA",370.71,15.81,8.11,1.88%,104362
3275,"SHAK","Shake Shack Inc.","Consumer Cyclical","Restaurants","USA",2207.95,103.68,53.50,-3.01%,1192994
3276,"SHBI","Shore Bancshares, Inc.","Financial","Banks - Regional","USA",132.94,8.47,10.41,2.16%,65038
3277,"SHEN","Shenandoah Telecommunications Company","Communication Services","Telecom Services","USA",2660.84,49.14,53.27,0.95%,156918
3278,"SHLL","Tortoise Acquisition Corp.","Industrials","Conglomerates","USA",291.55,121.08,10.05,0.00%,269294
3279,"SHLO","Shiloh Industries, Inc.","Consumer Cyclical","Auto Parts","USA",34.31,,1.33,10.83%,716370
3280,"SHLX","Shell Midstream Partners, L.P.","Energy","Oil & Gas Midstream","USA",5463.91,8.80,13.64,1.64%,471099
3281,"SHO","Sunstone Hotel Investors, Inc.","Real Estate","REIT - Hotel & Motel","USA",1989.03,,9.06,1.12%,2050401
3282,"SHOO","Steven Madden, Ltd.","Consumer Cyclical","Footwear & Accessories","USA",2191.37,23.65,25.05,3.47%,876443
3283,"SHSP","SharpSpring, Inc.","Technology","Software - Application","USA",106.50,,8.95,-5.79%,55908
3284,"SHW","The Sherwin-Williams Company","Basic Materials","Specialty Chemicals","USA",53865.29,34.47,597.11,2.52%,527623
3285,"SI","Silvergate Capital Corporation","Financial","Banks - Regional","USA",272.38,13.80,14.66,5.70%,134186
3286,"SIBN","SI-BONE, Inc.","Healthcare","Medical Devices","USA",515.38,,18.38,-0.43%,111410
3287,"SIC","Select Interior Concepts, Inc.","Consumer Cyclical","Residential Construction","USA",81.50,28.48,3.19,-1.54%,54858
3288,"SIEB","Siebert Financial Corp.","Financial","Capital Markets","USA",205.72,52.56,6.99,5.59%,8773
3289,"SIEN","Sientra, Inc.","Healthcare","Medical Devices","USA",187.64,,3.78,-2.33%,1032415
3290,"SIF","SIFCO Industries, Inc.","Industrials","Aerospace & Defense","USA",22.92,,3.65,-1.62%,8836
3291,"SIGA","SIGA Technologies, Inc.","Healthcare","Biotechnology","USA",483.75,,5.88,1.73%,327835
3292,"SIGI","Selective Insurance Group, Inc.","Financial","Insurance - Property & Casualty","USA",3232.66,14.24,53.45,2.51%,215361
3293,"SILK","Silk Road Medical, Inc","Healthcare","Medical Devices","USA",1290.08,,38.94,-0.03%,242244
3294,"SINO","Sino-Global Shipping America, Ltd.","Industrials","Integrated Freight & Logistics","USA",6.98,,0.38,-0.79%,59439
3295,"SINT","Sintx Technologies, Inc.","Healthcare","Medical Devices","USA",8.96,,0.74,5.14%,1954931
3296,"SIRI","Sirius XM Holdings Inc.","Communication Services","Broadcasting","USA",25557.20,26.11,5.98,0.25%,34274192
3297,"SITC","SITE Centers Corp.","Real Estate","REIT - Retail","USA",1413.09,20.96,6.96,13.91%,3464749
3298,"SITE","SiteOne Landscape Supply, Inc.","Industrials","Industrial Distribution","USA",4563.49,55.74,109.41,3.19%,374273
3299,"SITM","SiTime Corporation","Technology","Semiconductors","USA",500.17,,31.96,3.10%,104510
3300,"SIVB","SVB Financial Group","Financial","Banks - Regional","USA",10856.03,11.14,209.90,-1.37%,365708
3301,"SIVBP","SVB Financial Group","Financial","Banks - Regional","USA",,,24.37,-2.01%,94343
3302,"SIX","Six Flags Entertainment Corporation","Consumer Cyclical","Leisure","USA",2073.80,12.14,23.33,-2.67%,4043115
3303,"SJI","South Jersey Industries, Inc.","Utilities","Utilities - Diversified","USA",2585.69,27.86,27.97,-0.60%,485315
3304,"SJM","The J. M. Smucker Company","Consumer Defensive","Packaged Foods","USA",12848.40,21.01,115.16,-0.14%,1091577
3305,"SJT","San Juan Basin Royalty Trust","Energy","Oil & Gas E&P","USA",131.94,18.40,2.65,-2.21%,48328
3306,"SJW","SJW Group","Utilities","Utilities - Regulated Water","USA",1763.95,91.53,63.52,1.26%,115995
3307,"SKT","Tanger Factory Outlet Centers, Inc.","Real Estate","REIT - Retail","USA",647.69,,6.68,2.93%,2394399
3308,"SKX","Skechers U.S.A., Inc.","Consumer Cyclical","Footwear & Accessories","USA",5209.35,17.58,32.72,1.93%,1238830
3309,"SKY","Skyline Champion Corporation","Consumer Cyclical","Residential Construction","USA",1367.58,24.06,24.61,-1.16%,436870
3310,"SKYW","SkyWest, Inc.","Industrials","Airlines","USA",1739.78,6.17,34.06,3.06%,490926
3311,"SLAB","Silicon Laboratories Inc.","Technology","Semiconductors","USA",4088.82,267.69,93.69,1.93%,454212
3312,"SLB","Schlumberger Limited","Energy","Oil & Gas Equipment & Services","USA",26627.68,,18.86,2.33%,16286861
3313,"SLCA","U.S. Silica Holdings, Inc.","Energy","Oil & Gas Equipment & Services","USA",260.15,,3.26,7.95%,2249204
3314,"SLCT","Select Bancorp, Inc.","Financial","Banks - Regional","USA",135.82,12.79,7.33,-2.27%,30347
3315,"SLDB","Solid Biosciences Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",146.22,,3.09,2.32%,229454
3316,"SLG","SL Green Realty Corp.","Real Estate","REIT - Office","USA",3776.46,11.76,47.33,7.40%,3114443
3317,"SLGG","Super League Gaming, Inc.","Communication Services","Electronic Gaming & Multimedia","USA",26.58,,3.12,-9.96%,762286
3318,"SLGN","Silgan Holdings Inc.","Consumer Cyclical","Packaging & Containers","USA",3639.28,17.76,32.61,-1.75%,834801
3319,"SLM","SLM Corporation","Financial","Credit Services","USA",2895.90,4.18,7.62,-0.78%,2435695
3320,"SLMBP","SLM Corporation","Financial","Credit Services","USA",16511.55,21.01,37.90,1.07%,41938
3321,"SLNO","Soleno Therapeutics, Inc.","Healthcare","Diagnostics & Research","USA",165.36,,3.49,-4.12%,271033
3322,"SLP","Simulations Plus, Inc.","Healthcare","Health Information Services","USA",884.83,103.60,52.11,0.21%,210862
3323,"SLQT","SelectQuote, Inc.","Financial","Insurance Brokers","USA",4799.55,,28.69,1.38%,883389
3324,"SLRC","Solar Capital Ltd.","Financial","Asset Management","USA",711.25,,16.83,-0.47%,138041
3325,"SLRX","Salarius Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",18.91,,1.20,13.21%,6268143
3326,"SLS","SELLAS Life Sciences Group, Inc.","Healthcare","Biotechnology","USA",22.98,,3.40,0.00%,97537
3327,"SM","SM Energy Company","Energy","Oil & Gas E&P","USA",495.31,,4.17,0.48%,6736776
3328,"SMAR","Smartsheet Inc.","Technology","Software - Application","USA",6565.63,,58.33,-1.67%,1750231
3329,"SMBC","Southern Missouri Bancorp, Inc.","Financial","Banks - Regional","USA",231.41,7.91,24.13,0.54%,12204
3330,"SMBK","SmartFinancial, Inc.","Financial","Banks - Regional","USA",209.66,8.37,14.59,1.11%,10979
3331,"SMCI","Super Micro Computer, Inc.","Technology","Computer Hardware","USA",1391.12,16.02,27.46,3.43%,499626
3332,"SMED","Sharps Compliance Corp.","Industrials","Waste Management","USA",122.46,202.43,7.49,0.40%,153278
3333,"SMG","The Scotts Miracle-Gro Company","Basic Materials","Agricultural Inputs","USA",7880.18,26.76,142.37,-0.50%,345890
3334,"SMIT","Schmitt Industries, Inc.","Technology","Scientific & Technical Instruments","USA",10.27,,2.83,1.07%,3279
3335,"SMLP","Summit Midstream Partners, LP","Energy","Oil & Gas Midstream","USA",126.69,,1.64,11.56%,643586
3336,"SMM","Salient Midstream & MLP Fund","Financial","Asset Management","USA",80.28,,4.53,1.34%,39716
3337,"SMMCU","South Mountain Merger Corp.","Financial","Shell Companies","USA",64.38,,10.30,-1.81%,7020
3338,"SMMF","Summit Financial Group, Inc.","Financial","Banks - Regional","USA",225.20,7.10,16.51,3.25%,14172
3339,"SMP","Standard Motor Products, Inc.","Consumer Cyclical","Auto Parts","USA",911.92,14.48,41.64,-0.14%,95887
3340,"SMPL","The Simply Good Foods Company","Consumer Defensive","Packaged Foods","USA",1570.37,59.96,16.79,-2.33%,1587542
3341,"SMRT","Stein Mart, Inc.","Consumer Cyclical","Apparel Retail","USA",18.86,,0.38,-3.75%,1012342
3342,"SMSI","Smith Micro Software, Inc.","Technology","Software - Application","USA",204.85,15.30,4.91,6.97%,700797
3343,"SMTC","Semtech Corporation","Technology","Semiconductors","USA",3461.13,125.64,52.77,0.36%,769875
3344,"SNA","Snap-on Incorporated","Industrials","Tools & Accessories","USA",7535.59,11.45,134.42,3.39%,768184
3345,"SNAP","Snap Inc.","Communication Services","Internet Content & Information","USA",27507.41,,19.75,1.02%,25398008
3346,"SNBR","Sleep Number Corporation","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",921.41,9.91,32.33,1.57%,329011
3347,"SNCA","Seneca Biopharma, Inc.","Healthcare","Biotechnology","USA",15.96,,0.89,-3.50%,701158
3348,"SNCR","Synchronoss Technologies, Inc.","Technology","Software - Application","USA",119.98,,2.78,-1.42%,561910
3349,"SND","Smart Sand, Inc.","Energy","Oil & Gas Equipment & Services","USA",48.28,1.57,1.04,-0.95%,240968
3350,"SNDE","Sundance Energy, Inc.","Energy","Oil & Gas E&P","USA",37.15,25.05,2.58,-2.27%,36416
3351,"SNDR","Schneider National, Inc.","Industrials","Trucking","USA",4151.43,27.53,23.90,-0.50%,688239
3352,"SNDX","Syndax Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",599.34,,16.76,2.82%,354366
3353,"SNES","SenesTech, Inc.","Basic Materials","Specialty Chemicals","USA",6.80,,2.03,4.10%,444835
3354,"SNFCA","Security National Financial Corporation","Financial","Credit Services","USA",112.71,11.29,6.22,-1.27%,19157
3355,"SNGX","Soligenix, Inc.","Healthcare","Biotechnology","USA",54.49,,1.92,-2.04%,217972
3356,"SNMP","Sanchez Midstream Partners LP","Energy","Oil & Gas Midstream","USA",8.40,,0.36,13.48%,882224
3357,"SNOA","Sonoma Pharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",8.67,,8.76,-2.77%,287122
3358,"SNPS","Synopsys, Inc.","Technology","Software - Infrastructure","USA",27562.26,59.65,183.02,0.23%,981952
3359,"SNR","New Senior Investment Group Inc.","Real Estate","REIT - Residential","USA",263.18,10.33,3.09,3.34%,482708
3360,"SNSS","Sunesis Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",41.65,,0.37,0.54%,1590600
3361,"SNV","Synovus Financial Corp.","Financial","Banks - Regional","USA",3034.23,6.67,19.62,-0.86%,1754169
3362,"SNX","SYNNEX Corporation","Technology","Information Technology Services","USA",5695.25,10.47,109.00,-0.56%,304231
3363,"SO","The Southern Company","Utilities","Utilities - Regulated Electric","USA",61134.32,17.39,58.00,0.52%,4098443
3364,"SOHO","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",40.17,,2.74,0.37%,201019
3365,"SOHOB","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",,,8.52,5.32%,17270
3366,"SOHON","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",,,8.50,7.59%,2702
3367,"SOHOO","Sotherly Hotels Inc.","Real Estate","REIT - Hotel & Motel","USA",,,8.27,3.37%,10989
3368,"SOI","Solaris Oilfield Infrastructure, Inc.","Energy","Oil & Gas Equipment & Services","USA",316.90,13.18,7.08,4.58%,178054
3369,"SOL","ReneSola Ltd","Technology","Solar","USA",53.37,,1.12,3.68%,70590
3370,"SOLY","Soliton, Inc.","Healthcare","Medical Devices","USA",189.17,,11.22,1.81%,94475
3371,"SON","Sonoco Products Company","Consumer Cyclical","Packaging & Containers","USA",5323.08,17.83,52.61,0.36%,370998
3372,"SONA","Southern National Bancorp of Virginia, Inc.","Financial","Banks - Regional","USA",251.64,8.91,9.95,1.63%,76396
3373,"SONM","Sonim Technologies, Inc.","Technology","Communication Equipment","USA",17.75,,0.86,-5.21%,921339
3374,"SONN","Sonnet BioTherapeutics Holdings, Inc.","Healthcare","Biotechnology","USA",37.84,,4.06,-0.49%,229200
3375,"SONO","Sonos, Inc.","Technology","Consumer Electronics","USA",1112.77,,10.79,-2.71%,1541479
3376,"SP","SP Plus Corporation","Industrials","Specialty Business Services","USA",509.44,,21.55,-0.05%,113849
3377,"SPAQ","Spartan Energy Acquisition Corp.","Financial","Shell Companies","USA",568.56,70.55,10.30,0.19%,183978
3378,"SPAR","Spartan Motors, Inc.","Industrials","Farm & Heavy Construction Machinery","USA",603.09,13.86,17.08,-0.41%,376198
3379,"SPB","Spectrum Brands Holdings, Inc.","Consumer Defensive","Household & Personal Products","USA",2049.31,,46.82,-2.05%,403129
3380,"SPCE","Virgin Galactic Holdings, Inc.","Industrials","Aerospace & Defense","USA",3217.31,,15.82,-9.70%,24364028
3381,"SPFI","South Plains Financial, Inc.","Financial","Banks - Regional","USA",228.89,7.23,12.66,1.36%,9501
3382,"SPG","Simon Property Group, Inc.","Real Estate","REIT - Retail","USA",20088.90,9.81,63.45,3.00%,7797645
3383,"SPGI","S&P Global Inc.","Financial","Financial Data & Stock Exchanges","USA",79256.28,34.18,327.37,0.02%,1280258
3384,"SPH","Suburban Propane Partners, L.P.","Utilities","Utilities - Regulated Gas","USA",920.95,28.99,14.70,-0.27%,274206
3385,"SPKE","Spark Energy, Inc.","Utilities","Utilities - Regulated Electric","USA",287.66,25.50,7.60,-5.47%,211422
3386,"SPKEP","Spark Energy, Inc.","Utilities","Utilities - Regulated Electric","USA",,69.76,21.42,-1.18%,6236
3387,"SPLK","Splunk Inc.","Technology","Software - Infrastructure","USA",29006.88,,188.54,1.06%,3437930
3388,"SPLP","Steel Partners Holdings L.P.","Industrials","Conglomerates","USA",135.57,,5.01,-0.94%,3700
3389,"SPN","Superior Energy Services, Inc.","Energy","Oil & Gas Equipment & Services","USA",15.04,,1.00,0.00%,271595
3390,"SPNE","SeaSpine Holdings Corporation","Healthcare","Medical Devices","USA",312.86,,11.27,4.74%,120968
